class,title_text,Predicted_Sentiment
0,Trump Said Racist Thing Imaginable Latino Immigrants saw squirrel get hit car walking bart morningwondering anything could done,neutral
0,Brainless Misogynist Women Wouldnt Need Tampons SelfControl got first lesson rain meets white shirt one man tells like bra time smh,neutral
0,Bernie HILARIOUSLY Trolls Paul Ryan Twitter Helping DownBallot Dems TWEET tempe marketplace waiting see Star Trek,neutral
0,Man Exposed Sorry Truth Vital Part Trumps Campaign boyfriend say something hear accent,neutral
0,BREAKING One Trumps Guests Last Debate See Russia House IMAGE  degrees crappy ac,negative
0,Ivanka Threw Father Campaign Bus Im Surrogate VIDEO Stuck NJ Transit past twenty minutes Great way start week,negative
0,Ivanka Wont Defend Trumps Rigged Election Claims AWKWARD Predebate Interview VIDEO Playing Simpsons Game Nitentdo DS Light,neutral
0,WATCH Chris Hardwick BURNS Melania Trump Complaining Negativity Social Media Pleaseee Give Shoutout Love Georgia UK,neutral
0,OOPS Donald Trumps Debate Guest Supports Terrorist Group Wants Kill Jews Thats exactly prefer give money play outside house Stupid Internet connection always ruining instances wow,neutral
0,MUTINY Even Trumps Employees Saying Theyll Vote Hillary VIDEO pretty good time work talking one gymnastics gils,neutral
0,WATCH MSNBC Host TORCHES Trump Campaign Manager Crisp  Glorious Minutes iced coffee Christ tasted nasty,neutral
0,Poll Shows Hillary Leading Trump Surprising Demographic First Time Ever haha yeah think bit,neutral
0,Elizabeth Warren SHREDDED Trump Sore Loser Election Even Angus  first set ,negative
0,AntiSemitism Rapidly Rising Thanks Trump Supporters steals stuff buries fence Embarassing man returning much frogs,positive
0,Traditionally Red State Going Blue New Poll Shows Word call mom lot yall HAPPY MOTHERS DAY love,positive
0,Trump Stooge Women Making Assault Claims UGLY Believed VIDEO know feel Darian LA Bam missing terribly wont see Sunday,negative
0,Paul LePage Claims Election Rigged Maine Gets HUMILIATED Secretary State dont wanna single rest life,negative
0,WATCH Kathy Griffin PERFECTLY Responds Trumps Insults Toward Women John Lennon poster inner fan girl dancing joy,positive
0,Trump Completely COLLAPSING Important Republican State  Square B sad wasnt shes well square crocheted bee poly fibe,negative
0,BREAKING Trumps Newest Endorsement PROVES Hes Racist Piece Crap VIDEO boiling office air con ,neutral
0,SICK Official GOP Twitter Handle PROMOTED Horrificly Vulgar Chant Hillary VIDEO Im ready weekend see flash flood warnings around,neutral
0,CNN Host STUNNED Trump Supporter Says Voter Fraud Got Obama Elected VIDEO hollyoaks curse justin strikes Date burton end screwed poor sod,negative
0,SIX Witnesses Corroborate Sexual Assault Claim Made People Writer Trump hmm Im disappointed made  servings able enjoy one stomach full wishing company help,positive
0,Instead Tip Christian Trump Supporter Leaves Waitress UNBELIEVABLY Sexist Note IMAGE wish,positive
0,Ivanka Trump FINALLY Something Say Puygate Ahh Dave Canada isnt included Thats okay still love ya Lets get,neutral
0,WATCH President Obama Tells Whiny Trump Shut Fck Election Rigged nothing wrong thinking hes hot belongs,negative
0,WATCH Trump Supporter Accuses Hillary Sexual Assault CNN Panel Demolishes Morning welcome new followers tweet business pleasure fair warning,neutral
0,Melania Trump Makes SHOCKING Admission Disqualifying Husband Office IBood,negative
0,WATCH Trump Tries Kiss Little Girl Lips Thrilled J sorry bad night hopefully workout updates gave little humor night,neutral
0,New Poll Clinton Picks Unprecedented Historical Support Among Young Voters Kid congrats im still jobless,neutral
0,Heres Master List Reasons Trump Would Worst President EVER CITATIONS heyyy todayy,negative
0,Howard Stern Trump Show Demean Women Sex Talk Accident Yucky last soccer game season todaytryouts start Friday,neutral
0,REPORT Trump Laughed Woman Grabbed Pssy Apprentice Set Im  Reagan con according quiz httpquizfarmcomrunphpQuizRunner,neutral
0,Expert Voting Fraud DESTROYS Trumps Lies BLISTERING Twitter Attack TWEETS Search Ryan Carera Josh Kelley Theyre really good,positive
0,WATCH Wolf Blitzer SILENCES Trump Supporters Whining Equal Air Time Clinton Accusers happy FINALLY May Indy  horrors  yet still remain held captive Indys spirit,neutral
0,ProTrump Christian Leaders Got Taken Woodshed  Christian Women cant set phone twitter,neutral
0,Obama Teams Stephen Colbert Brutal Trump Diss Trump LIVID VIDEO Loll whats boyfriend  supposed mean cold,neutral
0,BOMBSHELL Melania Trump Refuses Believe Access Hollywood Tapes BIZARRE Interview VIDEO thers many peole tweeting tonight well suppose fridayevry normal person partyin im skint,neutral
0,STUNNING Admission John McCain Handed Democrats Senate AUDIO Yolonda went swimming phone beach lol lost contacts,neutral
0,Letter Editor Claims Hillary Unfit Might Get Period IMAGE main event happened yet well far,neutral
0,White House MOCKED Trumps Drug Test Request Says Hes One Drugs VIDEO Sad leaving soon,neutral
0,Democrats Raise Money Rebuild Firebombed GOP Office Selfish Trump Demonizes ever need help Podcasters Emporium let know,negative
0,Tshirts Sold Outside Bills Game Rifle Sight Kaepernick IMAGES Ok lot boring thought matt lockdown bc moolah,neutral
0,WATCH Elizabeth Warren MOCKED Trump Hard Hell Throwing Temper Tantrum Second wish mother flatworld happy awesome mothers day,positive
0,Joe Biden SKEWERED Donald Trump Bragging Sexual Assault VIDEO Congrats Dave Anna Surprise proposal Enzian Theater Orlando ,positive
0,Trump Amps Feud Paul Ryan Kicks GOP Civil War High Gear TWEETS Hey wont coming town weekend dont day next friday,neutral
0,WOW Republican NYT Columnist QUITS GOP Rips Trump Pieces MustRead Rant bored,negative
0,Tim Kaine BURNS Unhinged Trump Hes Swinging Every Phantom Imagination inNH night bud,neutral
0,Republican Mailer Threatens Voters Neighbors Vote Democrat SINGZ THINK IM JST ABT DONE UR GIRRRLFRIENDIM LEAVINIM LEAVIN JST LOVE CM,neutral
0,Arizona Newspaper Gave Trump Fans Lesson Patriotism Leave FUMING hey haha yep negative comments get reallllyyy mad always defend haha,neutral
0,WATCH Jake Tapper FLATTENS Trump Supporter Citing Child Pimp Witness Groping Claims got home work tired,neutral
0,Trump FURIOUS New Poll DEVASTATES Campaign spent whole day shopping Aiza dont really like shopping still fun feet didnt,neutral
0,Alec Baldwin Didnt Even Wait Trump Whine SNL Smacking Around VIDEO ones coming,neutral
0,PATHETIC Saturday Night Live Jokes Make Donald Trump Throw HUGE Temper Tantrum thought ur account fake true sorry david,negative
0,Trumps  Deplorable Question Libtards VIDEO brain gonna explode minute full numbers cliiimb j im climbing mt numbers,neutral
0,Mike Pence Use Police Illegally Suppress Vote Tens Thousands Black People Indiana Going buffalo wild wings meet best friends havent seen forever bad cant eat food,neutral
0,See Trump Supporter Calling Election Rigged PERFECT Reply bad net issues Weds couldnt broadcast tonight tho tune new anthems bad mixing,negative
0,Trump Supporters Threaten Bloody Rebellion Assassination Lose Election Day DETAILS C cant find original blipfm Ex Models version much,negative
0,Heres New Way Trump Scamming Republican Donors Give GOP Money fantastic pick,positive
0,Woman Sign Show Us Everything Need Know Trumps Black Support IMAGE Basil highlight day Ive old man lecture greatness Telegraph idiot,neutral
0,Democracy Expert Tells Us EXACTLY Republicans Screwed America Accepting Trump Happy Mothers Day Mothers every,positive
0,Trump Threatened Apprentice Contenstant Hed Show Power Tool VIDEO bored BFF doesnt want hang,neutral
0,Neil deGrasse Tyson JK Rowling BURN Trump Searing Joke Twitter TWEETS great seein guys today look happy love lets hang soon love yall,positive
0,BREAKING Sheriff Calls REBELLION Donald Trump Calls Election Rigged VIDEO Yes please check position locations map added ,neutral
0,Trump Fans Asked Pssy Grabbing Remarks Gets REALLY Bad VIDEO Wow Justin Timberlake SNL tonight hilarious gotta love dude,neutral
0,Donald Trump Goes INSANE CokeFueled Rant Rally Practically Tries Incite Civil War VIDEO listening music Super Juniors Korea like way sing dance hope someday meet,neutral
0,WATCH Tom Hanks Uses Perfect Analogy WRECK Trump plus going clash ugly betty channel  shows season  next month well grrr,neutral
0,Watch Bill Maher Absolutely WRECK Red State Voters Putting Party Humanity VIDEO Sending angry vibes individual blue vehicle hit car QFC parking lot Broad failed leave note,negative
0,Conservative Women Get Positively VICIOUS Explaining WANT President Trump TWEETS u guys going,neutral
0,WATCH Fox News Host Dana Perino DONE Defending Republicans love adriana,positive
0,Law Order SVU Air Episode Based Donald Trump Child Sex Abuse Case thanks retweet man quiet Sunday morning hows,neutral
0,Trump Got One Victims RELATIVES Stab Back Twist kinda nice break wont matter soon Ill grad school,neutral
0,BREAKING Trump Supporters Busted FBI Plotting MASSIVE Terrorist Attack Fun webcamming caroooo,negative
0,Billionaire Richard Branson Breaks Silence Trump Exposes Truth Temperament TWEETS thinks Coast Capital sent work number telemarketers,neutral
0,Trump Gets Handed Marlee Matlin Calling Deaf People Retarded MISSCBW Sorry one hell day flooding,negative
0,Bernie Sanders Crashed Greedy Drug Companys Stock One Tweet Okay long youre right,neutral
0,Absolutely DEPLORABLE Audio Shows Trump Jr Disgusting Toward Women Dad Thank know,neutral
0,Donald Trump Accusations Sexual Assault Mexico coffee got cold blah,negative
0,SICK Trump Told  Girls Would Dating Couple Years enjoy laker game guys since ill work,neutral
0,Texas Church Rejects Man Gay Gets Last Laugh Year Later oh kimmy really give one week get home hangout better get see ,neutral
0,Ben Carson Totally Lost Sht MSNBC Asked Trump Sexual Assaults VIDEO Taking Horse Pills hoping get sleep tonight,neutral
0,Mike Pence Tries Talk Sht Michelle Obama Falls Face HARD VIDEO oh thats Star Trek going  already Woo,neutral
0,REPORT Donald Trump LIED Donating  Charities Didnt Donate Campaigning DETAILS sure use Neko tix Sunday night may offering someone else youll first know interested,neutral
0,Armed Trump Supporters Stand Ground Outside Female Dem Candidates Campaign Office  Hours finally leaving place woohoo school time,neutral
0,Trump Supporter Threatens Montel Williams Publicly Humiliates Oblivion Waiting Raimis new horror flick Drag Hell Im really excited bad amcmain KC,neutral
0,Man Almost Dies Flight Crew Didnt Think Black Women Doctors would welcome,neutral
0,Obama Warned Trump Dont Attack Wife Hell Pay siblings left alone Bored,negative
0,Meet Cowardly Republicans ReEndorsed Trump Condemning Sexual Assault Glad TS brought Sorry ur foot shortyur gonna relax wit heels,positive
0,Donald Trump Seriously Thinks Deaf People Retarded OH FAN BROKE NOOOOOOOOOOOO great swelter heat like heatish hot laptop warm well,negative
0,WATCH Jake Tapper CRUSHES Trump Cheerleader Hypocrisy Sexual Assault Accusations Got CofO late didnt close today close Mondayback meet buyer tonight show homes,neutral
0,Meet Black Man Donald Trump Tried Murder VIDEO Aww man left laffy taffys work,neutral
0,Trumps Deplorables Got FlatOut MONSTROUS Sexual Assault Victims Twitter TWEETS way sleepy awake,neutral
0,REPORT Vast Majority Trumps Employees Hope Loses November Hello Twitters,neutral
0,Trump FRANTICALLY Spins IlluminatiLike Global Conspiracy Theory Explain Death Spiral Huffy good day night life Poor baby,positive
0,Conservatives VICIOUSLY Attack Michelle Obama Condemning Trumps Predatory Behavior Finally home decides time work  Friday long weekend apparently client,neutral
0,REPORT Trump Blocked CAMPAIGN Vetting Past sure wife seem like cool cats,negative
0,Top Trump Surrogate BRUTALLY Stabs Back Hes Pathetic VIDEO Ed awake Andy doesnt feel hot shes still sleeping,neutral
0,Anniversary Bill Writes Hillary Love Note Right FLIPS Wrong button music biz building,positive
0,BREAKING Michelle Obama HAMMERS Trumps Behavior Towards Women Tearful Condemnation E Aw well im sorry dont like July reasons,negative
0,Pennsylvania Church Demonstrates Deal ChildMolesting Pastor Drinking tea eating choc chip cookies Going head sleep soon Night,neutral
0,Watch Joe Biden Tells Us EXACTLY Trump BRILLIANTLY Rips End End VIDEO loved johnny carson Im going hate seeing jay leno go,neutral
0,Trump TERRIFIED Losing Hes Even Running Away Sean Hannity DETAILS Wishing Moms world HAPPY RELAXING MOTHERS DAY May get spend day feet pampered,positive
0,WATCH Anderson Cooper Leaves Trump Supporter DUMBFOUNDED Hypocrisy Sexual Assault realy  book side im studyin sure,neutral
0,Former Trump Exec Drops Bombshell Never President VIDEO spent whole day editing Pro Toolsi luvvv thing becoming quite pro gives insane headaches,neutral
0,Liberty University Students SHRED Jerry Falwell Jr Trump Support chiangmai month last year loy krathong best festival ever,positive
0,Big Bang Theory Actor Tears Trump PIECES TWEETS says  tom hello school ,neutral
0,Trump Trying MUZZLE Sexual Assault Victims Ludicrous Way Imaginable Grizzly Bear Concert tonight Cant wait cold though,neutral
0,Trump Assaults Writer Covering Anniversary Forcing Tongue Throat aww way make feel special,negative
0,Close Trump Ally ADMITTED Communicates Wikileaks creeping charlie happens neglect yard whole spring Thanks would LOVE see yr dogs,neutral
0,WATCH Anderson Cooper STUPEFIES Trumps Campaign Manager Preschool Math Lesson working way bottle Excedrin Maybe twins,neutral
0,Rush Limbaugh Lack Consent Excuse Leftists Use Vilify Rapists AUDIO Hate Endless Supply Hot Water Put Water Heater  Ago Ill Gone ,negative
0,SICKENING Donald Trump Actually Hit  Girl VIDEO Hank Thompson Big One Got Away hmm old remember ,neutral
0,Trumps Deplorables Freak Demand Repeal Womens Right Vote TWEETS Thank Thats really sweet,positive
0,Teen BRUTALLY Hits Back Trump SexualAssault Supporting Fans Epic TShirt Running around town Kathleenshes leaving month,neutral
0,Trump EXPLODES Paul Ryan Wont Defend Launches INSANE Attack VIDEO want go back school sigh poor,negative
0,Eric Trump Sent Fundraising Email Showing Trump WinningTheres One Problem duh typo error part  social networking isnt even room people,negative
0,LeBron James CHOICE Words Trumps Locker Room Talk BRUTAL VIDEO work tired want go bed,neutral
0,Giuliani Gets Caught Lying Seeing Hillary NYC Response  ohh didnt double tweet ago,neutral
